x0,x1,x2,u
-0.00155369,-0.0653081,-8.28616,0.0469485
-0.00286574,-0.0663523,-8.27565,0.0467889
-0.00417307,-0.0673921,-8.26497,0.0466206
-0.00547557,-0.0684276,-8.25412,0.0464487
-0.00677337,-0.0694587,-8.24311,0.0462808
-0.00806641,-0.0704855,-8.23193,0.046111
-0.00935479,-0.0715079,-8.22058,0.045945
-0.0106384,-0.072526,-8.20907,0.0457735
-0.0119175,-0.0735398,-8.1974,0.0456163
-0.0131921,-0.0745492,-8.18556,0.0454545
-0.0144619,-0.0755544,-8.17356,0.045282
-0.0157272,-0.0765552,-8.1614,0.0451193
-0.0169877,-0.0775517,-8.14908,0.0449529
-0.0182439,-0.0785439,-8.1366,0.044798
-0.0194953,-0.0795318,-8.12395,0.0446242
-0.0207421,-0.0805154,-8.11115,0.0444624
-0.0219842,-0.0814948,-8.09819,0.0442964
-0.0232218,-0.0824698,-8.08508,0.0441312
-0.0244551,-0.0834406,-8.0718,0.0439804
-0.0256836,-0.0844071,-8.05837,0.0438099
-0.0269075,-0.0853693,-8.04479,0.0436457
-0.0281267,-0.0863273,-8.03104,0.0434781
-0.0293418,-0.087281,-8.01715,0.0433323
-0.0305522,-0.0882305,-8.0031,0.0431649
-0.031758,-0.0891757,-7.9889,0.0430013
-0.0329593,-0.0901167,-7.97455,0.0428385
-0.0341561,-0.0910534,-7.96004,0.0426789
-0.0353483,-0.0919859,-7.94538,0.0425135
-0.0365362,-0.0929142,-7.93058,0.0423616
-0.0377196,-0.0938382,-7.91562,0.0422041
-0.0388984,-0.094758,-7.90052,0.0420358
-0.0400728,-0.0956736,-7.88527,0.0418795
-0.0412427,-0.096585,-7.86987,0.0417212
-0.0424082,-0.0974922,-7.85432,0.0415637
-0.0435692,-0.0983951,-7.83863,0.0413999
-0.0447258,-0.0992939,-7.82279,0.0412456
-0.0458781,-0.100188,-7.80681,0.0410953
-0.0470259,-0.101079,-7.79068,0.0409316
-0.0481691,-0.101965,-7.77441,0.0407649
-0.0493081,-0.102847,-7.758,0.0406196
-0.0504429,-0.103725,-7.74145,0.0404667
-0.0515733,-0.104598,-7.72475,0.040311
-0.0526991,-0.105468,-7.70791,0.0401496
-0.0538205,-0.106333,-7.69094,0.0399881
-0.0549377,-0.107194,-7.67382,0.0398412
-0.0560505,-0.108051,-7.65657,0.0396848
-0.0571591,-0.108904,-7.63918,0.0395313
-0.0582633,-0.109753,-7.62165,0.03938
-0.0593631,-0.110597,-7.60398,0.0392188
-0.0604585,-0.111437,-7.58618,0.0390646
-0.0615498,-0.112273,-7.56824,0.0389172
-0.0626368,-0.113105,-7.55017,0.0387621
-0.0637195,-0.113933,-7.53196,0.0386092
-0.0647976,-0.114757,-7.51363,0.0384464
-0.0658716,-0.115577,-7.49515,0.0382994
-0.0669412,-0.116392,-7.47655,0.0381455
-0.0680067,-0.117203,-7.45782,0.0379956
-0.0690675,-0.11801,-7.43895,0.0378304
-0.0701245,-0.118813,-7.41996,0.0376922
-0.0711772,-0.119612,-7.40083,0.0375417
-0.0722256,-0.120407,-7.38158,0.0373853
-0.0732697,-0.121198,-7.3622,0.0372328
-0.0743094,-0.121984,-7.34269,0.0370786
-0.0753451,-0.122767,-7.32306,0.0369341
-0.0763766,-0.123545,-7.3033,0.0367828
-0.0774038,-0.124319,-7.28341,0.0366328
-0.0784267,-0.125089,-7.2634,0.0364767
-0.0794454,-0.125855,-7.24327,0.0363285
-0.08046,-0.126617,-7.22301,0.0361825
-0.0814705,-0.127374,-7.20263,0.0360345
-0.0824764,-0.128128,-7.18213,0.0358722
-0.0834783,-0.128877,-7.1615,0.0357271
-0.084476,-0.129623,-7.14076,0.0355803
-0.0854697,-0.130364,-7.11989,0.0354365
-0.0864591,-0.131101,-7.09891,0.0352841
-0.0874443,-0.131834,-7.07781,0.0351328
-0.0884252,-0.132563,-7.05659,0.0349804
-0.089402,-0.133288,-7.03525,0.034832
-0.0903748,-0.134009,-7.0138,0.0346904
-0.0913436,-0.134726,-6.99223,0.0345471
-0.0923078,-0.135438,-6.97054,0.0343855
-0.093268,-0.136147,-6.94874,0.0342421
-0.0942239,-0.136851,-6.92683,0.0340894
-0.0951757,-0.137551,-6.9048,0.0339404
-0.0961234,-0.138247,-6.88266,0.0337953
-0.0970669,-0.13894,-6.86041,0.0336495
-0.0980065,-0.139628,-6.83804,0.0335048
-0.0989417,-0.140312,-6.81557,0.0333494
-0.0998727,-0.140991,-6.79299,0.0332037
-0.1008,-0.141667,-6.77029,0.0330542
-0.101723,-0.142339,-6.74749,0.0329164
-0.102642,-0.143006,-6.72458,0.0327701
-0.103556,-0.14367,-6.70156,0.0326237
-0.104467,-0.144329,-6.67843,0.0324669
-0.105373,-0.144985,-6.6552,0.0323235
-0.106275,-0.145636,-6.63187,0.0321718
-0.107174,-0.146283,-6.60843,0.0320353
-0.108068,-0.146926,-6.58488,0.0318786
-0.108958,-0.147565,-6.56123,0.0317407
-0.109844,-0.1482,-6.53748,0.031588
-0.110725,-0.148831,-6.51362,0.0314402
-0.111603,-0.149458,-6.48967,0.0313043
-0.112477,-0.15008,-6.46561,0.0311618
-0.113346,-0.150699,-6.44145,0.030998
-0.114211,-0.151313,-6.4172,0.0308552
