psi_1,psi_2,y2,psi_1d,psi_2d,y2d,action
0.0,0.0,-3.4495851038382595e-16,-9.440175413250338e-16,-2.6860781689978395e-17,-2.4639893598844746e-16,2.6931713157085956e-15
0.0,0.0,-3.4692970187173353e-16,-9.440175413250332e-16,-2.686078168997838e-17,-2.4639893598844746e-16,2.6931713157085944e-15
0.0,0.0,-3.489008933596411e-16,-9.608749974201241e-16,-2.734043850587088e-17,-2.4639893598844746e-16,2.7412636606319648e-15
0.0,0.0,-3.5087208484754868e-16,-9.60874997420124e-16,-2.7340438505870873e-17,-2.4639893598844746e-16,2.7412636606319644e-15
0.0,0.0,-3.5284327633545625e-16,-9.608749974201236e-16,-2.734043850587086e-17,-2.4639893598844746e-16,2.7412636606319632e-15
0.0,0.0,-3.548144678233638e-16,-9.777324535152145e-16,-2.782009532176336e-17,-2.4639893598844746e-16,2.7893560055553336e-15
0.0,0.0,-3.567856593112714e-16,-9.77732453515214e-16,-2.782009532176335e-17,-2.4639893598844746e-16,2.7893560055553324e-15
0.0,0.0,-3.5875685079917897e-16,-9.777324535152137e-16,-2.782009532176334e-17,-2.4639893598844746e-16,2.7893560055553316e-15
0.0,0.0,-3.6072804228708654e-16,-9.945899096103034e-16,-2.8299752137655806e-17,-2.4639893598844746e-16,2.837448350478699e-15
0.0,0.0,-3.626992337749941e-16,-9.94589909610303e-16,-2.8299752137655793e-17,-2.4639893598844746e-16,2.8374483504786976e-15
0.0,0.0,-3.646704252629017e-16,-9.945899096103028e-16,-2.829975213765579e-17,-2.4639893598844746e-16,2.837448350478697e-15
0.0,0.0,-3.6664161675080927e-16,-1.0114473657053935e-15,-2.8779408953548286e-17,-2.4639893598844746e-16,2.8855406954020672e-15
0.0,0.0,-3.6861280823871684e-16,-1.0114473657053933e-15,-2.877940895354828e-17,-2.4639893598844746e-16,2.8855406954020664e-15
0.0,0.0,-3.705839997266244e-16,-1.0114473657053929e-15,-2.877940895354827e-17,-2.4639893598844746e-16,2.8855406954020653e-15
0.0,0.0,-3.72555191214532e-16,-1.0283048218004836e-15,-2.925906576944076e-17,-2.4639893598844746e-16,2.9336330403254356e-15
0.0,0.0,-3.7452638270243956e-16,-1.0283048218004834e-15,-2.9259065769440754e-17,-2.4639893598844746e-16,2.933633040325435e-15
0.0,0.0,-3.7649757419034713e-16,-1.028304821800483e-15,-2.925906576944074e-17,-2.4639893598844746e-16,2.9336330403254337e-15
0.0,0.0,-3.784687656782547e-16,-1.0283048218004826e-15,-2.9259065769440735e-17,-2.4639893598844746e-16,2.933633040325433e-15
0.0,0.0,-3.804399571661623e-16,-1.0451622778955735e-15,-2.9738722585333234e-17,-2.4639893598844746e-16,2.9817253852488033e-15
0.0,0.0,-3.8241114865406986e-16,-1.0451622778955731e-15,-2.973872258533322e-17,-2.4639893598844746e-16,2.9817253852488025e-15
0.0,0.0,-3.8438234014197743e-16,-1.0451622778955727e-15,-2.973872258533321e-17,-2.4639893598844746e-16,2.9817253852488013e-15
0.0,0.0,-3.86353531629885e-16,-1.0620197339906636e-15,-3.021837940122571e-17,-2.4639893598844746e-16,3.0298177301721717e-15
0.0,0.0,-3.883247231177926e-16,-1.0620197339906632e-15,-3.0218379401225696e-17,-2.4639893598844746e-16,3.029817730172171e-15
