x0,x1,x2,u
-0.0791104,-0.104567,-5.51884,0.0262985
-0.0798391,-0.104989,-5.50204,0.0259781
-0.0805587,-0.105407,-5.48518,0.0256577
-0.0812696,-0.10582,-5.46825,0.0253468
-0.0819721,-0.106227,-5.45126,0.0250473
-0.0826665,-0.10663,-5.4342,0.0247555
-0.0833527,-0.107028,-5.41707,0.0244656
-0.0840308,-0.107421,-5.39988,0.0241795
-0.0847012,-0.10781,-5.38263,0.023901
-0.0853639,-0.108193,-5.36532,0.0236301
-0.0860195,-0.108573,-5.34794,0.0233727
-0.0866675,-0.108947,-5.3305,0.0231056
-0.0873085,-0.109317,-5.31301,0.0228539
-0.0879426,-0.109683,-5.29545,0.0226078
-0.0885697,-0.110044,-5.27784,0.0223618
-0.0891902,-0.110401,-5.26016,0.0221233
-0.0898043,-0.110753,-5.24243,0.0218964
-0.0904119,-0.111101,-5.22465,0.0216637
-0.0910131,-0.111445,-5.20681,0.0214367
-0.0916082,-0.111785,-5.18891,0.0212193
-0.0921974,-0.11212,-5.17096,0.0210056
-0.0927804,-0.112451,-5.15295,0.0207882
-0.0933576,-0.112778,-5.13489,0.0205822
-0.0939292,-0.113101,-5.11678,0.0203819
-0.0944953,-0.11342,-5.09862,0.0201817
-0.0950557,-0.113735,-5.08041,0.0199833
-0.0956108,-0.114046,-5.06214,0.0197945
-0.0961605,-0.114352,-5.04383,0.019598
-0.0967051,-0.114655,-5.02547,0.0194206
-0.0972445,-0.114954,-5.00706,0.0192337
-0.0977789,-0.115249,-4.9886,0.0190525
-0.0983083,-0.11554,-4.97009,0.018877
-0.0988328,-0.115827,-4.95154,0.0187035
-0.0993525,-0.11611,-4.93294,0.0185299
-0.0998676,-0.116389,-4.9143,0.0183659
-0.100378,-0.116665,-4.89561,0.0181942
-0.100883,-0.116936,-4.87687,0.0180302
-0.101385,-0.117204,-4.8581,0.0178699
-0.101882,-0.117468,-4.83928,0.0177193
-0.102374,-0.117728,-4.82042,0.0175514
-0.102862,-0.117985,-4.80151,0.0173988
-0.103345,-0.118237,-4.78257,0.0172462
-0.103825,-0.118486,-4.76359,0.0170937
-0.1043,-0.118731,-4.74456,0.0169506
-0.104771,-0.118972,-4.7255,0.0167999
-0.105238,-0.11921,-4.70639,0.016655
-0.105701,-0.119444,-4.68725,0.0165062
-0.10616,-0.119674,-4.66808,0.0163593
-0.106615,-0.1199,-4.64886,0.0162201
-0.107066,-0.120123,-4.62961,0.0160789
-0.107513,-0.120342,-4.61032,0.0159416
-0.107956,-0.120557,-4.591,0.0158043
-0.108395,-0.120768,-4.57165,0.0156631
-0.108831,-0.120976,-4.55226,0.0155334
-0.109263,-0.12118,-4.53283,0.0153999
-0.109691,-0.121381,-4.51338,0.0152588
-0.110115,-0.121577,-4.49389,0.0151291
-0.110536,-0.12177,-4.47437,0.0149937
-0.110952,-0.12196,-4.45482,0.0148659
-0.111366,-0.122145,-4.43524,0.0147381
-0.111775,-0.122327,-4.41563,0.0146046
-0.112181,-0.122505,-4.39599,0.0144787
-0.112584,-0.12268,-4.37632,0.0143471
-0.112983,-0.12285,-4.35662,0.0142231
-0.113378,-0.123018,-4.3369,0.0140944
-0.11377,-0.123181,-4.31715,0.0139656
